id,name,artists,duration (ms),popularity,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2eAvDnpXP5W0cVtiI0PUxV,Is It Just Me? (feat. Charlie Puth),Sasha Alex Sloan,154274,58,https://p.scdn.co/mp3-preview/e3789cdb6887d85de39cfbf914cf973ea438775e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,audio_features,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3
5tqNWWiySiABLrGAvSWsO5,Everything Has Changed,Jasmine Thompson,221290,0,https://p.scdn.co/mp3-preview/62ac675106675775be930b45427aba6809b34bed?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.682,0.363,2,-10.837,1,0.0261,0.699,3e-05,0.363,0.203,94.978,audio_features,spotify:track:5tqNWWiySiABLrGAvSWsO5,https://api.spotify.com/v1/tracks/5tqNWWiySiABLrGAvSWsO5,https://api.spotify.com/v1/audio-analysis/5tqNWWiySiABLrGAvSWsO5,154275,4
1OwtReJarJWRQ4IHoNp3cN,You Are The Reason - Acoustic,Josiah Nichols,165205,13,https://p.scdn.co/mp3-preview/93a80161b924c82434c16e1656d5f6221d761a81?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.614,0.441,6,-6.118,1,0.0453,0.425,0,0.157,0.279,80.011,audio_features,spotify:track:1OwtReJarJWRQ4IHoNp3cN,https://api.spotify.com/v1/tracks/1OwtReJarJWRQ4IHoNp3cN,https://api.spotify.com/v1/audio-analysis/1OwtReJarJWRQ4IHoNp3cN,221291,4
4zz6hDPiPe5bsb4SaivuTo,Yesterday - Acoustic,Immanuel Michaels,177452,10,https://p.scdn.co/mp3-preview/5d5ba1c701c1a888d7287a721525a3be8e5e3e84?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.356,0.0409,10,-26.046,1,0.036,0.913,3.44e-06,0.132,0.139,145.286,audio_features,spotify:track:4zz6hDPiPe5bsb4SaivuTo,https://api.spotify.com/v1/tracks/4zz6hDPiPe5bsb4SaivuTo,https://api.spotify.com/v1/audio-analysis/4zz6hDPiPe5bsb4SaivuTo,165205,3
4kHwGzsYbQqqMp9HD7ZLIk,This One Is for You (Rip Dad),Yung City,153129,0,https://p.scdn.co/mp3-preview/62a3835490b131f9d00146f931f074b173a3f58c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.271,0.0586,4,-16.643,1,0.0342,0.954,0.000124,0.0952,0.116,105.237,audio_features,spotify:track:4kHwGzsYbQqqMp9HD7ZLIk,https://api.spotify.com/v1/tracks/4kHwGzsYbQqqMp9HD7ZLIk,https://api.spotify.com/v1/audio-analysis/4kHwGzsYbQqqMp9HD7ZLIk,177453,4
64E5ygFT5gEytQfGVeQMRm,Love You Still (abcdefu romantic version),Tyler Shaw,150173,56,https://p.scdn.co/mp3-preview/7fb08eebc13d2b4eaf7c3d9bc57d0c3dc6acbffe?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.658,0.444,3,-11.626,1,0.0563,0.937,0.0965,0.461,0.357,115.959,audio_features,spotify:track:64E5ygFT5gEytQfGVeQMRm,https://api.spotify.com/v1/tracks/64E5ygFT5gEytQfGVeQMRm,https://api.spotify.com/v1/audio-analysis/64E5ygFT5gEytQfGVeQMRm,153130,4
31fMJwgrgNdk1IbWZEchX2,Violent,carolesdaughter,135877,63,https://p.scdn.co/mp3-preview/fc7e7fb74ea1bad4d85ecf501f840ab72709124d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.712,0.0784,4,-19.067,1,0.0544,0.739,0,0.107,0.642,121.443,audio_features,spotify:track:31fMJwgrgNdk1IbWZEchX2,https://api.spotify.com/v1/tracks/31fMJwgrgNdk1IbWZEchX2,https://api.spotify.com/v1/audio-analysis/31fMJwgrgNdk1IbWZEchX2,150174,4
7CFfqRW50ffULvBv7lfIIg,People,Libianca,184791,78,https://p.scdn.co/mp3-preview/abcbc9adf10ae4901b40b80a30dc194d589c2d62?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,audio_features,spotify:track:7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/tracks/7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/audio-analysis/7CFfqRW50ffULvBv7lfIIg,135878,4
26b3oVLrRUaaybJulow9kz,Dancing With Your Ghost,Sasha Alex Sloan,197732,77,https://p.scdn.co/mp3-preview/c5a6510ea97064b8f6938532fa15f34f0385d86c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
1TQXIltqoZ5XXyfCbAeSQQ,Wait,M83,343253,68,https://p.scdn.co/mp3-preview/3467172ce07e21d8ea1490f367fe7791611d4470?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
01Q3OyB05mLgH01fpdAMPP,nostalgia,JUNNY,196866,50,https://p.scdn.co/mp3-preview/47554d78d5e208518de731b00ca7ed23d88bb630?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.426,0.228,2,-10.552,1,0.0322,0.198,0.13,0.0832,0.0822,147.994,audio_features,spotify:track:01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/tracks/01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/audio-analysis/01Q3OyB05mLgH01fpdAMPP,343253,4
6472TSRvXlqcmg3iSh4GEi,My Love Mine All Mine,Mitski,137773,88,https://p.scdn.co/mp3-preview/2f90c9a6a2b6e38554d3bc3cf7512c2c70ac67b9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.536,0.758,9,-6.439,1,0.12,0.0228,0,0.19,0.457,180.06,audio_features,spotify:track:6472TSRvXlqcmg3iSh4GEi,https://api.spotify.com/v1/tracks/6472TSRvXlqcmg3iSh4GEi,https://api.spotify.com/v1/audio-analysis/6472TSRvXlqcmg3iSh4GEi,196867,4
3vkCueOmm7xQDoJ17W1Pm3,Another Love,Tom Odell,244360,87,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773,4
3JvKfv6T31zO0ini8iNItO,Homesick,Dua Lipa,230480,58,https://p.scdn.co/mp3-preview/0cae84628b4b1a67a2a48e5632450670c7c53f08?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4
5E5MqaS6eOsbaJibl3YeMZ,Car's Outside - Acoustic,James Arthur,248735,43,https://p.scdn.co/mp3-preview/458bc1c966e742e6ba3e838e0385e2cf861dfa64?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.426,0.224,6,-8.683,1,0.0391,0.948,0,0.112,0.399,85.728,audio_features,spotify:track:5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ,230480,5
0FJlNZyxbicLmzOvNl8PJs,vampire - acoustic duet,Ni/Co's Covers,181136,12,https://p.scdn.co/mp3-preview/96d4680e4dfe77273d8a48305f1229d2f9a81a91?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.308,0.419,9,-8.049,1,0.0312,0.648,0,0.0903,0.336,79.856,audio_features,spotify:track:0FJlNZyxbicLmzOvNl8PJs,https://api.spotify.com/v1/tracks/0FJlNZyxbicLmzOvNl8PJs,https://api.spotify.com/v1/audio-analysis/0FJlNZyxbicLmzOvNl8PJs,248736,4
6NfM7ClxA3lJRw8azoWJcb,Forest for the Trees,John Lingard,255013,18,https://p.scdn.co/mp3-preview/957ea9f389b73f84453fecd95193c75f8ab8e21a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.47,0.19,3,-15.388,1,0.0435,0.802,0,0.1,0.309,127.483,audio_features,spotify:track:6NfM7ClxA3lJRw8azoWJcb,https://api.spotify.com/v1/tracks/6NfM7ClxA3lJRw8azoWJcb,https://api.spotify.com/v1/audio-analysis/6NfM7ClxA3lJRw8azoWJcb,181136,4
3YTOnk3OPqHhDQ7vxQGk5z,you broke me first,Tate McRae,170226,83,https://p.scdn.co/mp3-preview/58f29d1e29100ef77247a4bf0fa22b2cc3528c3f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.462,0.231,9,-11.388,1,0.0264,0.917,0.00117,0.12,0.0466,75.401,audio_features,spotify:track:3YTOnk3OPqHhDQ7vxQGk5z,https://api.spotify.com/v1/tracks/3YTOnk3OPqHhDQ7vxQGk5z,https://api.spotify.com/v1/audio-analysis/3YTOnk3OPqHhDQ7vxQGk5z,255013,4
4l0RmWt52FxpVxMNni6i63,Heavenly,Cigarettes After Sex,288595,1,https://p.scdn.co/mp3-preview/52933ca6800bb8b683eed7a7bb6e63c25a1905e6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.66,0.379,4,-9.357,1,0.0543,0.798,0,0.0913,0.0762,124.027,audio_features,spotify:track:4l0RmWt52FxpVxMNni6i63,https://api.spotify.com/v1/tracks/4l0RmWt52FxpVxMNni6i63,https://api.spotify.com/v1/audio-analysis/4l0RmWt52FxpVxMNni6i63,170227,4
1Bh0UzthW8pKEnYg7v40Oa,In This Shirt,The Irrepressibles,335146,70,https://p.scdn.co/mp3-preview/111b99b6da28b1ab82ea24787ffacd0498e6c5c1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,audio_features,spotify:track:1Bh0UzthW8pKEnYg7v40Oa,https://api.spotify.com/v1/tracks/1Bh0UzthW8pKEnYg7v40Oa,https://api.spotify.com/v1/audio-analysis/1Bh0UzthW8pKEnYg7v40Oa,288595,4
14QX1ckbDIhqetvu5VZ3cP,Apocalypse,Cigarettes After Sex,290146,7,https://p.scdn.co/mp3-preview/1f89f0156113dfb87572382b531459bb8cb711a1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.293,0.394,9,-9.581,1,0.0299,0.691,0.382,0.157,0.0384,80.168,audio_features,spotify:track:14QX1ckbDIhqetvu5VZ3cP,https://api.spotify.com/v1/tracks/14QX1ckbDIhqetvu5VZ3cP,https://api.spotify.com/v1/audio-analysis/14QX1ckbDIhqetvu5VZ3cP,335147,4
3AVrVz5rK8Hrqo9YGiVGN5,The Night We Met,Lord Huron,208211,88,https://p.scdn.co/mp3-preview/f10f271b165ee07e3d49d9f961d08b7ad74ebd5b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,audio_features,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/tracks/3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/audio-analysis/3AVrVz5rK8Hrqo9YGiVGN5,290147,4
3hRV0jL3vUpRrcy398teAU,Cheap Thrills,Sia,211666,75,https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,audio_features,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3
27SdWb2rFzO6GWiYDBTD9j,Chandelier,Sia,216120,80,https://p.scdn.co/mp3-preview/fa13db3d66f6daf051e9a3996090f7740532b9e8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667,4
4VrWlk8IQxevMvERoX08iC,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,187026,67,https://p.scdn.co/mp3-preview/acc0e9f67e04b2634b2118314354f584d23c54cc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,audio_features,spotify:track:4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC,216120,5
4lJNen4SMTIJMahALc3DcB,Happier,Marshmello,214289,11,https://p.scdn.co/mp3-preview/a23fe33122a12a302b97c443ab82473ce55df8fd?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,audio_features,spotify:track:4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/tracks/4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/audio-analysis/4lJNen4SMTIJMahALc3DcB,187027,4
2dpaYNEQHiRxtZbfNsse99,Never Say Never,The Fray,256613,66,https://p.scdn.co/mp3-preview/4d9ee587724b18a37a63238c2245a6f7c05d3755?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
57uX2vR9j9DNiANDYfXw1i,Beat It,Michael Jackson,258040,74,https://p.scdn.co/mp3-preview/174b7bd06c6ddb87d25acec6afc731c6edc9db62?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,audio_features,spotify:track:57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/tracks/57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/audio-analysis/57uX2vR9j9DNiANDYfXw1i,256613,4
1OOtq8tRnDM8kG2gqUPjAj,Billie Jean,Michael Jackson,293826,77,https://p.scdn.co/mp3-preview/0f6b8a3524ec410020457da4cdd7717f9addce2f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,audio_features,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,258040,4
5ChkMS8OtdzJeqyybCc9R5,They Don't Care About Us,Michael Jackson,284160,72,https://p.scdn.co/mp3-preview/bd1e519e31341a8bdebb46c96f759d74e18e98c5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4
3wuCCNCnBhJlwkIJTBZFiv,Thriller,Michael Jackson,357493,54,https://p.scdn.co/mp3-preview/88ee624d48288c5e39bf2eef03e5921ba44adbbc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,audio_features,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,284160,4
1D9KEXIrlmPUkMTdYzqgX4,Black or White,Michael Jackson,254933,68,https://p.scdn.co/mp3-preview/563eb405b53bb155973d815009ce476708b1724f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.776,0.857,11,-4.943,1,0.0704,0.0913,0.000164,0.918,0.799,118.418,audio_features,spotify:track:1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/tracks/1D9KEXIrlmPUkMTdYzqgX4,https://api.spotify.com/v1/audio-analysis/1D9KEXIrlmPUkMTdYzqgX4,357493,4
7EsjkelQuoUlJXEw7SeVV4,Suit & Tie (feat. Jay-Z),Justin Timberlake,326280,64,https://p.scdn.co/mp3-preview/fc6a2f1ee4888bb0e8847890f0a58c50bc935247?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,spotify:track:7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/tracks/7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/audio-analysis/7EsjkelQuoUlJXEw7SeVV4,254933,4
6vt0I1cw1YmAIKDJvHVIM5,Shape of You,Ed Sheeran,233712,85,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,audio_features,spotify:track:6vt0I1cw1YmAIKDJvHVIM5,https://api.spotify.com/v1/tracks/6vt0I1cw1YmAIKDJvHVIM5,https://api.spotify.com/v1/audio-analysis/6vt0I1cw1YmAIKDJvHVIM5,326280,4
7qiZfU4dY1lWllzX7mPBI3,Don't,Ed Sheeran,219840,69,https://p.scdn.co/mp3-preview/100a33b4b33fcde83e3fa0c6e25aa497f2220fde?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
1huvTbEYtgltjQRXzrNKGi,Symphony (feat. Zara Larsson),Clean Bandit,212459,76,https://p.scdn.co/mp3-preview/de52d824478549b51de6aeeb0077b00c5f0e2ead?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,audio_features,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4
1x5sYLZiu9r5E43kMlt9f8,Cool Kids,Echosmith,237626,71,https://p.scdn.co/mp3-preview/2d57e97d9ab849b35b6462fdd736872a2b983849?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459,4
13P5rwmk2EsoFRIz9UCeh9,Don't Start Now,Dua Lipa,183290,71,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627,4
6WrI0LAC5M1Rw2MnX2ZvEg,Electricity,Silk City,238173,66,https://p.scdn.co/mp3-preview/6b0dfe43cd0281a9c49f790fb581fe482176c9f8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,audio_features,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
5N4erncE7kuUccm7zEmwzk,Never Gonna Give You Up,Rick Astley,213573,10,https://p.scdn.co/mp3-preview/b4c682084c3fd05538726d0a126b7e14b6e92c83?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,spotify:track:5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,238173,4
4cOdK2wGLETKBW3PvgPWqT,"Hey, Soul Sister",Train,216773,0,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,spotify:track:4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/audio-analysis/4cOdK2wGLETKBW3PvgPWqT,213573,4
6mghCOaaSvrke0z1EUVUIf,Drive By,Train,195973,80,https://p.scdn.co/mp3-preview/04a4331f6e25d0bd2c6de9c1202ad719f24b1cef?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.674,0.89,1,-4.446,0,0.0459,0.203,0,0.0819,0.737,97.02,audio_features,spotify:track:6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf,216773,4
0KAiuUOrLTIkzkpfpn9jb9,Save Me,Remy Zero,239133,59,https://p.scdn.co/mp3-preview/cb2599cff0e05ba9c9b2c2a492e8842e919e900b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4
4pkFvX3AkuiSGPkv8gMlks,Sweet Dreams (Are Made of This) - 2005 Remaster,Eurythmics,216933,83,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.32,0.841,6,-8.8,1,0.0539,3.96e-05,0,0.106,0.264,96.275,audio_features,spotify:track:4pkFvX3AkuiSGPkv8gMlks,https://api.spotify.com/v1/tracks/4pkFvX3AkuiSGPkv8gMlks,https://api.spotify.com/v1/audio-analysis/4pkFvX3AkuiSGPkv8gMlks,239133,4
1TfqLAPs4K3s2rJMoCokcS,Moon River,Melissa Benoist,134786,38,https://p.scdn.co/mp3-preview/899256cafe51bbc8ebf3040cd34d0c696362d79d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,audio_features,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
0z3SLiAGchaMeEqMGihxWQ,Runnin' Home to You,Grant Gustin,166693,52,https://p.scdn.co/mp3-preview/b9bb100ceadcac6ac34274e6fcd5e9983da79f1b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.29,0.154,10,-11.548,1,0.033,0.938,0,0.118,0.185,65.924,audio_features,spotify:track:0z3SLiAGchaMeEqMGihxWQ,https://api.spotify.com/v1/tracks/0z3SLiAGchaMeEqMGihxWQ,https://api.spotify.com/v1/audio-analysis/0z3SLiAGchaMeEqMGihxWQ,134787,3
09kaIU1AZoo2MRk46s6AEi,Super Friend,Melissa Benoist,134626,39,https://p.scdn.co/mp3-preview/eca9e731954a8de8e4757a9b3d615c3f74ee1196?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.328,0.242,7,-9.923,1,0.0455,0.895,0,0.146,0.258,77.026,audio_features,spotify:track:09kaIU1AZoo2MRk46s6AEi,https://api.spotify.com/v1/tracks/09kaIU1AZoo2MRk46s6AEi,https://api.spotify.com/v1/audio-analysis/09kaIU1AZoo2MRk46s6AEi,166693,4
4GQ0OzgYIbu2JkyH3gVB23,Cheerleader,OMI,174733,47,https://p.scdn.co/mp3-preview/182a7151388665bbbf0d6d9f8d092a4122ef5459?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.51,0.526,0,-7.276,1,0.225,0.585,0,0.243,0.526,144.895,audio_features,spotify:track:4GQ0OzgYIbu2JkyH3gVB23,https://api.spotify.com/v1/tracks/4GQ0OzgYIbu2JkyH3gVB23,https://api.spotify.com/v1/audio-analysis/4GQ0OzgYIbu2JkyH3gVB23,134627,4
1u2hPlWD5rlCzDa0X6zHaf,What Makes You Beautiful,One Direction,199986,82,https://p.scdn.co/mp3-preview/3abcba42a4cb3566c4840c29fd6695459065b1ae?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.864,0.719,4,-5.047,1,0.031,0.199,0,0.182,0.943,100.008,audio_features,spotify:track:1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/tracks/1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/audio-analysis/1u2hPlWD5rlCzDa0X6zHaf,174733,4
4cluDES4hQEUhmXj6TXkSo,Girl on Fire,Alicia Keys,224920,74,https://p.scdn.co/mp3-preview/916d773784dcfeaf0a3f47b0c6b58101615a5700?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,audio_features,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
